Category_type,SKU,UPC,Product_Name,Collection,wholesale_price,Retail,Number_of_Cartons,Packing_Carton_Depth,Packing_Carton_Width,Packing_Carton_Height,Product_Shipping_Weight,Packing_Carton_Depth_2,Packing_Carton_Width_2,Packing_Carton_Height_2,Product_Shipping_Weight_2,Actual_Product_Length,Actual_Product_Width,Actual_Product_Height,Product_Weight,Product_Description,Feature_1,Feature_2,Feature_3,Feature_4,Feature_5,Feature_6,Feature_7,Feature_8,Feature_9,Materials,Care_Instructions,Color,Warranty,Assembly_required,Cubic_Feet,Product_Shipping_Method,Drawer_Length,Drawer_Width,Drawer_height,Shelf_Length,Shelf_Width,Inches_in_between_shelf,Drawerheight
Window Panels,WC-21006-96,674278650344,"96"" Delphi Premium Solid Insulated Thermal Blackout Grommet Window Panels, Smoke Grey",Delphi, 24.00 ,49.99,1,11,8,8,6,,,,,,52,96,5.15,"Update your home decor with the 96"" Delphi Premium Solid Insulated Thermal Blockout Grommet Window Panel pairs from Elegant Home Fashions in a Smoke grey color. They are designed to reduce energy usage; block out up to 99% of outside light and blocks up to 40% more noise than standard curtains.  Panels are made from 100% polyester with a softness that drapes beautifully, and are machine washable. The set includes two window panels and two ties.   Each panel has 8 of 2.5 inch eyelets; each eyelet inside diameter is 1.6 inch for easy hanging from a decorative window rod.",Easy care 100% polyester,"Width of one panel is 52"" ",Set contains 2 panels,"8 pieces of 2.5"" dia eyelets","1.6"" inside dia. Of the eyelets",,,,,"100% polyester, 250 GSM",Machine washable,Smoke Grey,"1 Year Limited Maufacturer Defect Only, free replacement parts to cover those defects",No,,,,,,,,,
Window Panels,WC-CHB02-63,674278650351,"63"" Tripoli Premium Solid Insulated Thermal Blackout Grommet Window Panels, Oyster",Tripoli, 19.00 ,39.99,1,11,8,8,5,,,,,,52,63,3.85,"Update your home decor with the 63"" Tripoli Premium Solid Insulated Thermal Blockout Grommet Window Panel pairs from Elegant Home Fashions in a Oyster color. They are designed to reduce energy usage; block out up to 99% of outside light and blocks up to 40% more noise than standard curtains.  Panels are made from 100% polyester with a softness that drapes beautifully, and are machine washable. The set includes two window panels and two ties.   Each panel has 8 of 2.5 inch eyelets; each eyelet inside diameter is 1.6 inch for easy hanging from a decorative window rod.",Easy care 100% polyester,"Width of one panel is 52"" ",Set contains 2 panels,"8 pieces of 2.5"" dia eyelets","1.6"" inside dia. Of the eyelets",,,,,"100% polyester, 250 GSM",Machine washable,Oyster,"1 Year Limited Maufacturer Defect Only, free replacement parts to cover those defects",No,,,,,,,,,
Window Panels,WC-CHB02-72,674278650368,"72"" Tripoli Premium Solid Insulated Thermal Blackout Grommet Window Panels, Oyster",Tripoli, 20.50 ,42.99,1,11,8,8,5,,,,,,52,72,4.22,"Update your home decor with the 72"" Tripoli Premium Solid Insulated Thermal Blockout Grommet Window Panel pairs from Elegant Home Fashions in a Oyster color. They are designed to reduce energy usage; block out up to 99% of outside light and blocks up to 40% more noise than standard curtains.  Panels are made from 100% polyester with a softness that drapes beautifully, and are machine washable. The set includes two window panels and two ties.   Each panel has 8 of 2.5 inch eyelets; each eyelet inside diameter is 1.6 inch for easy hanging from a decorative window rod.",Easy care 100% polyester,"Width of one panel is 52"" ",Set contains 2 panels,"8 pieces of 2.5"" dia eyelets","1.6"" inside dia. Of the eyelets",,,,,"100% polyester, 250 GSM",Machine washable,Oyster,"1 Year Limited Maufacturer Defect Only, free replacement parts to cover those defects",No,,,,,,,,,
Window Panels,WC-CHB02-84,674278650375,"84"" Tripoli Premium Solid Insulated Thermal Blackout Grommet Window Panels, Oyster",Tripoli, 22.00 ,45.99,1,11,8,8,6,,,,,,52,84,4.66,"Update your home decor with the 84"" Tripoli Premium Solid Insulated Thermal Blockout Grommet Window Panel pairs from Elegant Home Fashions in a Oyster color. They are designed to reduce energy usage; block out up to 99% of outside light and blocks up to 40% more noise than standard curtains.  Panels are made from 100% polyester with a softness that drapes beautifully, and are machine washable. The set includes two window panels and two ties.   Each panel has 8 of 2.5 inch eyelets; each eyelet inside diameter is 1.6 inch for easy hanging from a decorative window rod.",Easy care 100% polyester,"Width of one panel is 52"" ",Set contains 2 panels,"8 pieces of 2.5"" dia eyelets","1.6"" inside dia. Of the eyelets",,,,,"100% polyester, 250 GSM",Machine washable,Oyster,"1 Year Limited Maufacturer Defect Only, free replacement parts to cover those defects",No,,,,,,,,,
Window Panels,WC-CHB02-96,674278650382,"96"" Tripoli Premium Solid Insulated Thermal Blackout Grommet Window Panels, Oyster",Tripoli, 24.00 ,49.99,1,11,8,8,6,,,,,,52,96,5.15,"Update your home decor with the 96"" Tripoli Premium Solid Insulated Thermal Blockout Grommet Window Panel pairs from Elegant Home Fashions in a Oyster color. They are designed to reduce energy usage; block out up to 99% of outside light and blocks up to 40% more noise than standard curtains.  Panels are made from 100% polyester with a softness that drapes beautifully, and are machine washable. The set includes two window panels and two ties.   Each panel has 8 of 2.5 inch eyelets; each eyelet inside diameter is 1.6 inch for easy hanging from a decorative window rod.",Easy care 100% polyester,"Width of one panel is 52"" ",Set contains 2 panels,"8 pieces of 2.5"" dia eyelets","1.6"" inside dia. Of the eyelets",,,,,"100% polyester, 250 GSM",Machine washable,Oyster,"1 Year Limited Maufacturer Defect Only, free replacement parts to cover those defects",No,,,,,,,,,
Window Panels,WC-CHB10-63,674278650399,"63"" Ephesus Premium Solid Insulated Thermal Blackout Grommet Window Panels, Sepia Brown",Ephesus, 19.00 ,39.99,1,11,8,8,5,,,,,,52,63,3.85,"Update your home decor with the 63"" Ephesus Premium Solid Insulated Thermal Blockout Grommet Window Panel pairs from Elegant Home Fashions in a Sepia Brown color. They are designed to reduce energy usage; block out up to 99% of outside light and blocks up to 40% more noise than standard curtains.  Panels are made from 100% polyester with a softness that drapes beautifully, and are machine washable. The set includes two window panels and two ties.   Each panel has 8 of 2.5 inch eyelets; each eyelet inside diameter is 1.6 inch for easy hanging from a decorative window rod.",Easy care 100% polyester,"Width of one panel is 52"" ",Set contains 2 panels,"8 pieces of 2.5"" dia eyelets","1.6"" inside dia. Of the eyelets",,,,,"100% polyester, 250 GSM",Machine washable,Sepia Brown,"1 Year Limited Maufacturer Defect Only, free replacement parts to cover those defects",No,,,,,,,,,
Window Panels,WC-CHB10-72,674278650405,"72"" Ephesus Premium Solid Insulated Thermal Blackout Grommet Window Panels, Sepia Brown",Ephesus, 20.50 ,42.99,1,11,8,8,5,,,,,,52,72,4.22,"Update your home decor with the 72"" Ephesus Premium Solid Insulated Thermal Blockout Grommet Window Panel pairs from Elegant Home Fashions in a Sepia Brown color. They are designed to reduce energy usage; block out up to 99% of outside light and blocks up to 40% more noise than standard curtains.  Panels are made from 100% polyester with a softness that drapes beautifully, and are machine washable. The set includes two window panels and two ties.   Each panel has 8 of 2.5 inch eyelets; each eyelet inside diameter is 1.6 inch for easy hanging from a decorative window rod.",Easy care 100% polyester,"Width of one panel is 52"" ",Set contains 2 panels,"8 pieces of 2.5"" dia eyelets","1.6"" inside dia. Of the eyelets",,,,,"100% polyester, 250 GSM",Machine washable,Sepia Brown,"1 Year Limited Maufacturer Defect Only, free replacement parts to cover those defects",No,,,,,,,,,
Window Panels,WC-CHB10-84,674278650412,"84"" Ephesus Premium Solid Insulated Thermal Blackout Grommet Window Panels, Sepia Brown",Ephesus, 22.00 ,45.99,1,11,8,8,6,,,,,,52,84,4.66,"Update your home decor with the 84"" Ephesus Premium Solid Insulated Thermal Blockout Grommet Window Panel pairs from Elegant Home Fashions in a Sepia Brown color. They are designed to reduce energy usage; block out up to 99% of outside light and blocks up to 40% more noise than standard curtains.  Panels are made from 100% polyester with a softness that drapes beautifully, and are machine washable. The set includes two window panels and two ties.   Each panel has 8 of 2.5 inch eyelets; each eyelet inside diameter is 1.6 inch for easy hanging from a decorative window rod.",Easy care 100% polyester,"Width of one panel is 52"" ",Set contains 2 panels,"8 pieces of 2.5"" dia eyelets","1.6"" inside dia. Of the eyelets",,,,,"100% polyester, 250 GSM",Machine washable,Sepia Brown,"1 Year Limited Maufacturer Defect Only, free replacement parts to cover those defects",No,,,,,,,,,
Window Panels,WC-CHB10-96,674278650429,"96"" Ephesus Premium Solid Insulated Thermal Blackout Grommet Window Panels, Sepia Brown",Ephesus, 24.00 ,49.99,1,11,8,8,6,,,,,,52,96,5.15,"Update your home decor with the 96"" Ephesus Premium Solid Insulated Thermal Blockout Grommet Window Panel pairs from Elegant Home Fashions in a Sepia Brown color. They are designed to reduce energy usage; block out up to 99% of outside light and blocks up to 40% more noise than standard curtains.  Panels are made from 100% polyester with a softness that drapes beautifully, and are machine washable. The set includes two window panels and two ties.   Each panel has 8 of 2.5 inch eyelets; each eyelet inside diameter is 1.6 inch for easy hanging from a decorative window rod.",Easy care 100% polyester,"Width of one panel is 52"" ",Set contains 2 panels,"8 pieces of 2.5"" dia eyelets","1.6"" inside dia. Of the eyelets",,,,,"100% polyester, 250 GSM",Machine washable,Sepia Brown,"1 Year Limited Maufacturer Defect Only, free replacement parts to cover those defects",No,,,,,,,,,
Window Panels,WC-CHB13-63,674278650436,"63"" Edessa Premium Solid Insulated Thermal Blackout Grommet Window Panels, Hazelnut Brown",Edessa, 19.00 ,39.99,1,11,8,8,5,,,,,,52,63,3.85,"Update your home decor with the 63"" Edessa Premium Solid Insulated Thermal Blockout Grommet Window Panel pairs from Elegant Home Fashions in a Hazelnut Brown color. They are designed to reduce energy usage; block out up to 99% of outside light and blocks up to 40% more noise than standard curtains.  Panels are made from 100% polyester with a softness that drapes beautifully, and are machine washable. The set includes two window panels and two ties.   Each panel has 8 of 2.5 inch eyelets; each eyelet inside diameter is 1.6 inch for easy hanging from a decorative window rod.",Easy care 100% polyester,"Width of one panel is 52"" ",Set contains 2 panels,"8 pieces of 2.5"" dia eyelets","1.6"" inside dia. Of the eyelets",,,,,"100% polyester, 250 GSM",Machine washable,Hazelnut Brown,"1 Year Limited Maufacturer Defect Only, free replacement parts to cover those defects",No,,,,,,,,,
Window Panels,WC-CHB13-72,674278650443,"72"" Edessa Premium Solid Insulated Thermal Blackout Grommet Window Panels, Hazelnut Brown",Edessa, 20.50 ,42.99,1,11,8,8,5,,,,,,52,72,4.22,"Update your home decor with the 72"" Edessa Premium Solid Insulated Thermal Blockout Grommet Window Panel pairs from Elegant Home Fashions in a Hazelnut Brown color. They are designed to reduce energy usage; block out up to 99% of outside light and blocks up to 40% more noise than standard curtains.  Panels are made from 100% polyester with a softness that drapes beautifully, and are machine washable. The set includes two window panels and two ties.   Each panel has 8 of 2.5 inch eyelets; each eyelet inside diameter is 1.6 inch for easy hanging from a decorative window rod.",Easy care 100% polyester,"Width of one panel is 52"" ",Set contains 2 panels,"8 pieces of 2.5"" dia eyelets","1.6"" inside dia. Of the eyelets",,,,,"100% polyester, 250 GSM",Machine washable,Hazelnut Brown,"1 Year Limited Maufacturer Defect Only, free replacement parts to cover those defects",No,,,,,,,,,
Window Panels,WC-CHB13-84,674278650450,"84"" Edessa Premium Solid Insulated Thermal Blackout Grommet Window Panels, Hazelnut Brown",Edessa, 22.00 ,45.99,1,11,8,8,6,,,,,,52,84,4.66,"Update your home decor with the 84"" Edessa Premium Solid Insulated Thermal Blockout Grommet Window Panel pairs from Elegant Home Fashions in a Hazelnut Brown color. They are designed to reduce energy usage; block out up to 99% of outside light and blocks up to 40% more noise than standard curtains.  Panels are made from 100% polyester with a softness that drapes beautifully, and are machine washable. The set includes two window panels and two ties.   Each panel has 8 of 2.5 inch eyelets; each eyelet inside diameter is 1.6 inch for easy hanging from a decorative window rod.",Easy care 100% polyester,"Width of one panel is 52"" ",Set contains 2 panels,"8 pieces of 2.5"" dia eyelets","1.6"" inside dia. Of the eyelets",,,,,"100% polyester, 250 GSM",Machine washable,Hazelnut Brown,"1 Year Limited Maufacturer Defect Only, free replacement parts to cover those defects",No,,,,,,,,,
Window Panels,WC-CHB13-96,674278650467,"96"" Edessa Premium Solid Insulated Thermal Blackout Grommet Window Panels, Hazelnut Brown",Edessa, 24.00 ,49.99,1,11,8,8,6,,,,,,52,96,5.15,"Update your home decor with the 96"" Edessa Premium Solid Insulated Thermal Blockout Grommet Window Panel pairs from Elegant Home Fashions in a Hazelnut Brown color. They are designed to reduce energy usage; block out up to 99% of outside light and blocks up to 40% more noise than standard curtains.  Panels are made from 100% polyester with a softness that drapes beautifully, and are machine washable. The set includes two window panels and two ties.   Each panel has 8 of 2.5 inch eyelets; each eyelet inside diameter is 1.6 inch for easy hanging from a decorative window rod.",Easy care 100% polyester,"Width of one panel is 52"" ",Set contains 2 panels,"8 pieces of 2.5"" dia eyelets","1.6"" inside dia. Of the eyelets",,,,,"100% polyester, 250 GSM",Machine washable,Hazelnut Brown,"1 Year Limited Maufacturer Defect Only, free replacement parts to cover those defects",No,,,,,,,,,
